route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,shape_id
6,L6S3_014-DOM,Domingos,L6S3_014-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_014-SAB,Sabados,L6S3_014-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_015-DOM,Domingos,L6S3_015-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_015-SAB,Sabados,L6S3_015-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_016-DOM,Domingos,L6S3_016-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_016-SAB,Sabados,L6S3_016-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_017-DOM,Domingos,L6S3_017-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_017-SAB,Sabados,L6S3_017-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_018-DOM,Domingos,L6S3_018-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_018-SAB,Sabados,L6S3_018-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_019-DOM,Domingos,L6S3_019-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_019-SAB,Sabados,L6S3_019-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_020-DOM,Domingos,L6S3_020-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_020-SAB,Sabados,L6S3_020-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_021-DOM,Domingos,L6S3_021-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_021-SAB,Sabados,L6S3_021-SAB,ARKAIATE / CATEDRAL,0,sha-e1c4cfff
6,L6S3_022-DOM,Domingos,L6S3_022-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_023-DOM,Domingos,L6S3_023-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_023-LAB,Laborables,L6S3_023-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_030-LAB,Laborables,L6S3_030-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_041-LAB,Laborables,L6S3_041-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_048-LAB,Laborables,L6S3_048-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_059-LAB,Laborables,L6S3_059-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_066-LAB,Laborables,L6S3_066-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_077-LAB,Laborables,L6S3_077-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_084-LAB,Laborables,L6S3_084-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_095-LAB,Laborables,L6S3_095-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_102-LAB,Laborables,L6S3_102-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_113-LAB,Laborables,L6S3_113-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_120-LAB,Laborables,L6S3_120-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_131-LAB,Laborables,L6S3_131-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_138-LAB,Laborables,L6S3_138-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_149-LAB,Laborables,L6S3_149-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_156-LAB,Laborables,L6S3_156-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_167-LAB,Laborables,L6S3_167-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_172-LAB,Laborables,L6S3_172-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S3_183-LAB,Laborables,L6S3_183-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S3_186-LAB,Laborables,L6S3_186-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_000-DOM,Domingos,L6S4_000-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_001-DOM,Domingos,L6S4_001-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_001-SAB,Sabados,L6S4_001-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_002-DOM,Domingos,L6S4_002-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_002-SAB,Sabados,L6S4_002-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_003-DOM,Domingos,L6S4_003-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_003-SAB,Sabados,L6S4_003-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_004-DOM,Domingos,L6S4_004-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_004-SAB,Sabados,L6S4_004-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_005-DOM,Domingos,L6S4_005-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_005-SAB,Sabados,L6S4_005-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_006-DOM,Domingos,L6S4_006-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_006-SAB,Sabados,L6S4_006-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_007-DOM,Domingos,L6S4_007-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_007-LAB,Laborables,L6S4_007-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_007-SAB,Sabados,L6S4_007-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_008-DOM,Domingos,L6S4_008-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_008-SAB,Sabados,L6S4_008-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_009-DOM,Domingos,L6S4_009-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_009-SAB,Sabados,L6S4_009-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_010-DOM,Domingos,L6S4_010-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_010-SAB,Sabados,L6S4_010-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_011-DOM,Domingos,L6S4_011-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_011-SAB,Sabados,L6S4_011-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_012-DOM,Domingos,L6S4_012-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_012-SAB,Sabados,L6S4_012-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_013-DOM,Domingos,L6S4_013-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_013-SAB,Sabados,L6S4_013-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_014-DOM,Domingos,L6S4_014-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_014-LAB,Laborables,L6S4_014-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_014-SAB,Sabados,L6S4_014-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_015-DOM,Domingos,L6S4_015-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_015-SAB,Sabados,L6S4_015-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_016-DOM,Domingos,L6S4_016-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_016-SAB,Sabados,L6S4_016-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_017-DOM,Domingos,L6S4_017-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_017-SAB,Sabados,L6S4_017-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_018-DOM,Domingos,L6S4_018-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_018-SAB,Sabados,L6S4_018-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_019-DOM,Domingos,L6S4_019-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_019-SAB,Sabados,L6S4_019-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_020-DOM,Domingos,L6S4_020-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_020-SAB,Sabados,L6S4_020-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_021-DOM,Domingos,L6S4_021-DOM,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_022-DOM,Domingos,L6S4_022-DOM,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_022-SAB,Sabados,L6S4_022-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_023-DOM,Domingos,L6S4_023-DOM,ARKAIATE / CATEDRAL,0,sha-e1c4cfff
6,L6S4_025-LAB,Laborables,L6S4_025-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_032-LAB,Laborables,L6S4_032-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_043-LAB,Laborables,L6S4_043-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_050-LAB,Laborables,L6S4_050-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_061-LAB,Laborables,L6S4_061-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_068-LAB,Laborables,L6S4_068-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_079-LAB,Laborables,L6S4_079-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_086-LAB,Laborables,L6S4_086-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_097-LAB,Laborables,L6S4_097-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_104-LAB,Laborables,L6S4_104-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_115-LAB,Laborables,L6S4_115-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_122-LAB,Laborables,L6S4_122-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_133-LAB,Laborables,L6S4_133-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_140-LAB,Laborables,L6S4_140-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_151-LAB,Laborables,L6S4_151-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_158-LAB,Laborables,L6S4_158-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_169-LAB,Laborables,L6S4_169-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S4_174-LAB,Laborables,L6S4_174-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S4_185-LAB,Laborables,L6S4_185-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_001-LAB,Laborables,L6S5_001-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_001-SAB,Sabados,L6S5_001-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_002-LAB,Laborables,L6S5_002-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_002-SAB,Sabados,L6S5_002-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_003-SAB,Sabados,L6S5_003-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_004-LAB,Laborables,L6S5_004-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_004-SAB,Sabados,L6S5_004-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_005-SAB,Sabados,L6S5_005-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_006-SAB,Sabados,L6S5_006-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_007-SAB,Sabados,L6S5_007-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_008-SAB,Sabados,L6S5_008-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_009-LAB,Laborables,L6S5_009-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_009-SAB,Sabados,L6S5_009-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_010-SAB,Sabados,L6S5_010-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_011-SAB,Sabados,L6S5_011-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_012-SAB,Sabados,L6S5_012-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_013-SAB,Sabados,L6S5_013-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_014-SAB,Sabados,L6S5_014-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_015-SAB,Sabados,L6S5_015-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_016-LAB,Laborables,L6S5_016-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_016-SAB,Sabados,L6S5_016-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_017-SAB,Sabados,L6S5_017-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_018-SAB,Sabados,L6S5_018-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_019-SAB,Sabados,L6S5_019-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_020-SAB,Sabados,L6S5_020-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_022-SAB,Sabados,L6S5_022-SAB,ZABALGANA / PRADO,1,sha-07d725e8
6,L6S5_027-LAB,Laborables,L6S5_027-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_034-LAB,Laborables,L6S5_034-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_045-LAB,Laborables,L6S5_045-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_052-LAB,Laborables,L6S5_052-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_063-LAB,Laborables,L6S5_063-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_070-LAB,Laborables,L6S5_070-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_081-LAB,Laborables,L6S5_081-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_088-LAB,Laborables,L6S5_088-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_099-LAB,Laborables,L6S5_099-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_106-LAB,Laborables,L6S5_106-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_117-LAB,Laborables,L6S5_117-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_124-LAB,Laborables,L6S5_124-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_135-LAB,Laborables,L6S5_135-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_142-LAB,Laborables,L6S5_142-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_153-LAB,Laborables,L6S5_153-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S5_160-LAB,Laborables,L6S5_160-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S5_171-LAB,Laborables,L6S5_171-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_001-SAB,Sabados,L6S6_001-SAB,CATEDRAL / ZABALGANA,0,sha-d05c2694
6,L6S6_002-SAB,Sabados,L6S6_002-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_003-SAB,Sabados,L6S6_003-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_004-SAB,Sabados,L6S6_004-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_005-SAB,Sabados,L6S6_005-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_006-SAB,Sabados,L6S6_006-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_007-SAB,Sabados,L6S6_007-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_008-SAB,Sabados,L6S6_008-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_009-SAB,Sabados,L6S6_009-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_010-SAB,Sabados,L6S6_010-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_011-LAB,Laborables,L6S6_011-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_011-SAB,Sabados,L6S6_011-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_012-SAB,Sabados,L6S6_012-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_013-SAB,Sabados,L6S6_013-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_014-SAB,Sabados,L6S6_014-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_015-SAB,Sabados,L6S6_015-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_016-SAB,Sabados,L6S6_016-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_017-SAB,Sabados,L6S6_017-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_018-LAB,Laborables,L6S6_018-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_018-SAB,Sabados,L6S6_018-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_019-SAB,Sabados,L6S6_019-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_020-SAB,Sabados,L6S6_020-SAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_021-SAB,Sabados,L6S6_021-SAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_029-LAB,Laborables,L6S6_029-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_036-LAB,Laborables,L6S6_036-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_047-LAB,Laborables,L6S6_047-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_054-LAB,Laborables,L6S6_054-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_065-LAB,Laborables,L6S6_065-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_072-LAB,Laborables,L6S6_072-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_083-LAB,Laborables,L6S6_083-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_090-LAB,Laborables,L6S6_090-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_101-LAB,Laborables,L6S6_101-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_108-LAB,Laborables,L6S6_108-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_119-LAB,Laborables,L6S6_119-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_126-LAB,Laborables,L6S6_126-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_137-LAB,Laborables,L6S6_137-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_144-LAB,Laborables,L6S6_144-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_155-LAB,Laborables,L6S6_155-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_162-LAB,Laborables,L6S6_162-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_173-LAB,Laborables,L6S6_173-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S6_176-LAB,Laborables,L6S6_176-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S6_187-LAB,Laborables,L6S6_187-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_015-LAB,Laborables,L6S7_015-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_022-LAB,Laborables,L6S7_022-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_033-LAB,Laborables,L6S7_033-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_040-LAB,Laborables,L6S7_040-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_051-LAB,Laborables,L6S7_051-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_058-LAB,Laborables,L6S7_058-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_069-LAB,Laborables,L6S7_069-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_076-LAB,Laborables,L6S7_076-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_087-LAB,Laborables,L6S7_087-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_094-LAB,Laborables,L6S7_094-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_105-LAB,Laborables,L6S7_105-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_112-LAB,Laborables,L6S7_112-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_123-LAB,Laborables,L6S7_123-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_130-LAB,Laborables,L6S7_130-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_141-LAB,Laborables,L6S7_141-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_148-LAB,Laborables,L6S7_148-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_159-LAB,Laborables,L6S7_159-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_164-LAB,Laborables,L6S7_164-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_175-LAB,Laborables,L6S7_175-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S7_178-LAB,Laborables,L6S7_178-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S7_189-LAB,Laborables,L6S7_189-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_003-LAB,Laborables,L6S8_003-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_006-LAB,Laborables,L6S8_006-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_017-LAB,Laborables,L6S8_017-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_024-LAB,Laborables,L6S8_024-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_035-LAB,Laborables,L6S8_035-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_042-LAB,Laborables,L6S8_042-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_053-LAB,Laborables,L6S8_053-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_060-LAB,Laborables,L6S8_060-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_071-LAB,Laborables,L6S8_071-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_078-LAB,Laborables,L6S8_078-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_089-LAB,Laborables,L6S8_089-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_096-LAB,Laborables,L6S8_096-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_107-LAB,Laborables,L6S8_107-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_114-LAB,Laborables,L6S8_114-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_125-LAB,Laborables,L6S8_125-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_132-LAB,Laborables,L6S8_132-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_143-LAB,Laborables,L6S8_143-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_150-LAB,Laborables,L6S8_150-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_161-LAB,Laborables,L6S8_161-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S8_166-LAB,Laborables,L6S8_166-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S8_177-LAB,Laborables,L6S8_177-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
5,L6S9_000-LAB,Laborables,L6S9_000-LAB,ELEJALDE / ARKAIATE,1,sha-3bf555e7
5,L6S9_001-LAB,Laborables,L6S9_001-LAB,ARKAIATE / ARIÑEZ ITV,0,sha-ed636cf9
5,L6S9_002-LAB,Laborables,L6S9_002-LAB,JUNDIZ ARIÑEZ / ARKAIATE,1,sha-620a1edc
6,L6S9_013-LAB,Laborables,L6S9_013-LAB,PRADO / ARKAIATE,1,sha-73e80102
6,L6S9_020-LAB,Laborables,L6S9_020-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S9_031-LAB,Laborables,L6S9_031-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S9_038-LAB,Laborables,L6S9_038-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S9_049-LAB,Laborables,L6S9_049-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S9_056-LAB,Laborables,L6S9_056-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S9_067-LAB,Laborables,L6S9_067-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S9_074-LAB,Laborables,L6S9_074-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
6,L6S9_085-LAB,Laborables,L6S9_085-LAB,ZABALGANA / ARKAIATE,1,sha-5a2b0bbb
6,L6S9_092-LAB,Laborables,L6S9_092-LAB,ARKAIATE / ZABALGANA,0,sha-a797580b
